num_dots,subdomain_level,path_level,url_length,num_dash,num_dash_in_hostname,at_symbol,tilde_symbol,num_underscore,num_percent,num_query_components,num_ampersand,num_hash,num_numeric_chars,no_https,random_string,ip_address,domain_in_subdomains,domain_in_paths,https_in_hostname,hostname_length,path_length,query_length,double_slash_in_path,num_sensitive_words,embedded_brand_name,tld,pct_ext_hyperlinks,pct_ext_resource_urls,ext_favicon,insecure_forms,relative_form_action,ext_form_action,abnormal_form_action
2.0,1.0,1.0,70.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,32.0,23.0,7.0,0.0,1.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,3.0,217.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,76.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,29.0,165.0,0.0,1.0,0.0,mx,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,3.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,25.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,pw,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,ga,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2.0,4.0,122.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,33.0,64.0,0.0,1.0,0.0,za,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,4.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,43.0,0.0,0.0,0.0,0.0,br,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,27.0,0.0,0.0,0.0,0.0,za,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,67.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,30.0,0.0,0.0,1.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,3.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,45.0,0.0,0.0,0.0,0.0,ru,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,7.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,49.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,3.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,0.0,0.0,0.0,0.0,rs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,5.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,50.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,33.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,ga,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,2.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,0.0,0.0,0.0,0.0,info,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,3.0,52.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,24.0,0.0,0.0,0.0,0.0,biz,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,2.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,28.0,10.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,15.0,17.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,3.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,27.0,0.0,0.0,0.0,1.0,com,0.8571428571428571,0.005714285714285714,0.0,0.0,1.0,1.0,0.0
1.0,0.0,3.0,56.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,site,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,17.0,20.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,61.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,25.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,20.0,0.0,0.0,0.0,1.0,com,0.8571428571428571,0.005747126436781609,0.0,0.0,1.0,1.0,0.0
1.0,0.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,net,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,26.0,11.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,5.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,5.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,51.0,0.0,0.0,0.0,0.0,bd,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,53.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,1.0,22.0,0.0,0.0,0.0,ga,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,5.0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,1.0,0.0,1.0,0.0,0.0,15.0,65.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,25.0,34.0,23.0,0.0,1.0,0.0,net,0.9807692307692307,0.05360824742268041,0.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,74.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,25.0,0.0,0.0,1.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,11.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,vn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,3.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,28.0,0.0,0.0,0.0,1.0,com,0.8571428571428571,0.005747126436781609,0.0,0.0,1.0,1.0,0.0
1.0,0.0,2.0,48.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,20.0,21.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,12.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,3.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,18.0,21.0,0.0,0.0,0.0,0.0,org,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,3.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,31.0,9.0,0.0,0.0,0.0,0.0,org,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,0.0,1.0,0.0,0.0,22.0,46.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,3.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,21.0,0.0,0.0,0.0,0.0,ru,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,4.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,54.0,0.0,0.0,0.0,0.0,net,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,social,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,3.0,231.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,1.0,0.0,0.0,17.0,206.0,0.0,0.0,1.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,4.0,218.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,26.0,165.0,0.0,1.0,0.0,in,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,3.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,1.0,com,0.8571428571428571,0.005747126436781609,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,73.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,30.0,0.0,0.0,1.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,co,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,61.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,12.0,0.0,0.0,1.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,16.0,49.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,5.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,22.0,0.0,0.0,0.0,0.0,pl,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,me,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,22.0,24.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,3.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,31.0,0.0,0.0,0.0,0.0,mobi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,3.0,183.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0,0.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,31.0,125.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,3.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,19.0,0.0,1.0,0.0,0.0,trade,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2.0,2.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,38.0,17.0,14.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,4.0,71.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,33.0,25.0,5.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,4.0,57.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,23.0,10.0,0.0,0.0,0.0,ru,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,4.0,84.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,1.0,0.0,0.0,27.0,50.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,7.0,113.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,22.0,55.0,27.0,0.0,1.0,0.0,net,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,5.0,99.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,76.0,0.0,0.0,0.0,1.0,com,0.8461538461538461,0.006968641114982578,1.0,0.0,0.0,1.0,0.0
2.0,1.0,3.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,17.0,24.0,0.0,0.0,0.0,0.0,br,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,3.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,17.0,31.0,0.0,0.0,0.0,0.0,br,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,3.0,62.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,31.0,24.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,42.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,8.0,0.0,0.0,0.0,0.0,xyz,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,5.0,77.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,20.0,50.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,111.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,45.0,21.0,36.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,2.0,59.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,29.0,23.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,85.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,32.0,22.0,23.0,0.0,2.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,86.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,32.0,23.0,23.0,0.0,2.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,7.0,734.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,573.0,1.0,1.0,0.0,1.0,0.0,0.0,29.0,57.0,640.0,0.0,1.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,4.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,31.0,0.0,0.0,1.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,1.0,0.0,0.0,20.0,45.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,5.0,85.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,0.0,1.0,1.0,0.0,22.0,56.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,2.0,68.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,34.0,27.0,0.0,0.0,1.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,4.0,105.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,27.0,71.0,0.0,0.0,1.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,59.0,1.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,6.0,111.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,60.0,44.0,0.0,0.0,2.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,2.0,91.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,59.0,25.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,5.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,31.0,145.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,2.0,69.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,33.0,29.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,4.0,779.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,631.0,1.0,0.0,0.0,1.0,0.0,0.0,32.0,33.0,706.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,3.0,70.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,32.0,31.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,3.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,42.0,0.0,0.0,0.0,0.0,vn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,4.0,63.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,46.0,0.0,0.0,0.0,0.0,tr,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,3.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,40.0,0.0,0.0,0.0,0.0,ru,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,com,0.6666666666666666,0.075,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,65.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,30.0,0.0,0.0,1.0,0.0,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,4.0,69.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,36.0,16.0,0.0,1.0,0.0,cf,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,4.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,36.0,0.0,0.0,1.0,0.0,cf,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,3.0,56.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,33.0,0.0,0.0,0.0,0.0,it,0.6666666666666666,0.07272727272727272,0.0,0.0,0.0,1.0,0.0
