url_length,domain_length,tld,has_ip,num_special_chars,has_https,has_www
20,12,com,0,0,1,1
23,15,com,0,0,1,1
19,11,com,0,0,1,1
19,11,sa,0,0,1,1
29,21,com,0,0,1,1
19,11,com,0,0,1,1
28,20,com,0,0,1,1
23,15,tw,0,0,1,1
21,13,tv,0,0,1,1
25,17,com,0,0,1,1
24,16,edu,0,0,1,1
21,13,za,0,0,1,1
21,13,us,0,0,1,1
22,14,com,0,0,1,1
22,14,com,0,0,1,1
28,20,de,0,1,1,1
20,12,org,0,0,1,1
31,23,com,0,0,1,1
23,15,com,0,0,1,1
21,13,pro,0,0,1,1
22,14,br,0,0,1,1
31,23,co,0,0,1,1
19,11,edu,0,0,1,1
28,20,es,0,0,1,1
22,14,com,0,0,1,1
21,13,com,0,0,1,1
23,15,com,0,0,1,1
23,15,com,0,0,1,1
24,16,cc,0,0,1,1
22,14,com,0,0,1,1
28,20,com,0,0,1,1
28,20,org,0,0,1,1
22,14,com,0,0,1,1
33,25,tw,0,0,1,1
28,20,com,0,0,1,1
26,18,nl,0,0,1,1
22,14,jp,0,0,1,1
26,18,com,0,0,1,1
24,16,com,0,0,1,1
22,14,com,0,0,1,1
17,9,no,0,0,1,1
25,17,com,0,0,1,1
31,23,it,0,0,1,1
19,11,ro,0,0,1,1
31,23,com,0,1,1,1
24,16,com,0,0,1,1
26,18,fr,0,0,1,1
23,15,ru,0,0,1,1
21,13,com,0,0,1,1
24,16,id,0,0,1,1
21,13,cm,0,0,1,1
24,16,net,0,0,1,1
22,14,com,0,0,1,1
25,17,com,0,0,1,1
25,17,com,0,0,1,1
22,14,de,0,0,1,1
30,22,com,0,0,1,1
26,18,com,0,0,1,1
18,10,cc,0,0,1,1
27,19,com,0,0,1,1
24,16,com,0,0,1,1
21,13,com,0,0,1,1
19,11,in,0,0,1,1
27,19,net,0,0,1,1
23,15,com,0,0,1,1
22,14,org,0,1,1,1
18,10,ro,0,0,1,1
26,18,io,0,0,1,1
29,21,com,0,0,1,1
26,18,com,0,0,1,1
21,13,sx,0,0,1,1
19,11,gov,0,0,1,1
25,17,ru,0,0,1,1
19,11,ir,0,0,1,1
19,11,com,0,0,1,1
22,14,com,0,0,1,1
21,13,in,0,0,1,1
24,16,com,0,0,1,1
32,24,com,0,0,1,1
23,15,com,0,0,1,1
26,18,com,0,0,1,1
28,20,com,0,0,1,1
22,14,is,0,0,1,1
23,15,br,0,0,1,1
21,13,cn,0,0,1,1
23,15,gr,0,0,1,1
25,17,com,0,0,1,1
34,26,com,0,0,1,1
22,14,by,0,0,1,1
20,12,com,0,0,1,1
21,13,com,0,0,1,1
19,11,org,0,0,1,1
21,13,net,0,0,1,1
23,15,com,0,0,1,1
29,21,com,0,0,1,1
24,16,to,0,0,1,1
19,11,org,0,0,1,1
21,13,com,0,0,1,1
31,23,com,0,0,1,1
23,15,com,0,0,1,1
32,24,in,0,0,1,1
24,16,com,0,0,1,1
30,22,com,0,0,1,1
30,22,com,0,0,1,1
21,13,com,0,0,1,1
22,14,edu,0,0,1,1
25,17,com,0,0,1,1
23,15,ro,0,0,1,1
23,15,com,0,0,1,1
25,17,com,0,0,1,1
22,14,com,0,0,1,1
22,14,in,0,0,1,1
29,21,se,0,0,1,1
17,9,ru,0,0,1,1
25,17,com,0,0,1,1
23,15,ua,0,0,1,1
24,16,com,0,0,1,1
25,17,co,0,0,1,1
24,16,com,0,0,1,1
30,22,org,0,0,1,1
21,13,com,0,0,1,1
25,17,de,0,0,1,1
24,16,com,0,0,1,1
34,26,com,0,0,1,1
24,16,ma,0,0,1,1
23,15,org,0,0,1,1
25,17,jp,0,0,1,1
22,14,com,0,0,1,1
23,15,com,0,0,1,1
24,16,com,0,0,1,1
20,12,mg,0,0,1,1
27,19,ar,0,0,1,1
19,11,com,0,0,1,1
25,17,com,0,0,1,1
23,15,ca,0,0,1,1
24,16,com,0,0,1,1
28,20,com,0,0,1,1
24,16,me,0,0,1,1
22,14,com,0,0,1,1
23,15,com,0,0,1,1
19,11,es,0,0,1,1
29,21,com,0,0,1,1
23,15,net,0,1,1,1
20,12,com,0,0,1,1
20,12,pl,0,0,1,1
22,14,com,0,0,1,1
31,23,com,0,0,1,1
25,17,com,0,0,1,1
24,16,at,0,0,1,1
21,13,ba,0,0,1,1
25,17,net,0,0,1,1
23,15,ru,0,0,1,1
25,17,com,0,0,1,1
21,13,com,0,0,1,1
23,15,com,0,0,1,1
25,17,net,0,0,1,1
27,19,club,0,0,1,1
25,17,in,0,0,1,1
29,21,com,0,0,1,1
24,16,bid,0,0,1,1
22,14,tv,0,0,1,1
23,15,me,0,0,1,1
22,14,pl,0,0,1,1
23,15,com,0,0,1,1
25,17,com,0,0,1,1
23,15,com,0,0,1,1
35,27,org,0,0,1,1
17,9,tc,0,0,1,1
31,23,org,0,0,1,1
28,20,com,0,0,1,1
20,12,io,0,0,1,1
26,18,com,0,0,1,1
24,16,com,0,0,1,1
22,14,com,0,0,1,1
20,12,edu,0,0,1,1
26,18,org,0,0,1,1
28,20,com,0,0,1,1
20,12,com,0,0,1,1
20,12,gov,0,0,1,1
26,18,tw,0,0,1,1
26,18,com,0,0,1,1
24,16,com,0,0,1,1
25,17,fr,0,0,1,1
22,14,pk,0,0,1,1
28,20,com,0,0,1,1
23,15,com,0,0,1,1
24,16,com,0,0,1,1
27,19,com,0,0,1,1
30,22,com,0,0,1,1
27,19,com,0,0,1,1
22,14,il,0,0,1,1
22,14,com,0,0,1,1
19,11,tw,0,0,1,1
20,12,com,0,0,1,1
24,16,ca,0,0,1,1
23,15,com,0,0,1,1
28,20,com,0,1,1,1
19,11,ru,0,0,1,1
27,19,uk,0,0,1,1
18,10,tv,0,0,1,1
21,13,com,0,0,1,1
20,12,com,0,0,1,1
24,16,it,0,0,1,1
35,27,com,0,0,1,1
27,19,de,0,0,1,1
24,16,com,0,0,1,1
23,15,com,0,0,1,1
27,19,tr,0,0,1,1
23,15,com,0,0,1,1
20,12,hu,0,0,1,1
29,21,com,0,0,1,1
25,17,com,0,0,1,1
22,14,com,0,0,1,1
25,17,vn,0,0,1,1
25,17,de,0,0,1,1
22,14,sa,0,0,1,1
29,21,info,0,0,1,1
21,13,com,0,0,1,1
22,14,au,0,0,1,1
22,14,in,0,0,1,1
26,18,com,0,0,1,1
21,13,com,0,0,1,1
24,16,com,0,0,1,1
27,19,net,0,0,1,1
25,17,com,0,0,1,1
26,18,com,0,0,1,1
22,14,net,0,0,1,1
21,13,tt,0,0,1,1
25,17,com,0,0,1,1
23,15,com,0,0,1,1
24,16,com,0,0,1,1
23,15,ru,0,0,1,1
23,15,de,0,0,1,1
21,13,com,0,0,1,1
30,22,com,0,0,1,1
26,18,de,0,0,1,1
30,22,com,0,0,1,1
24,16,com,0,0,1,1
21,13,jp,0,0,1,1
22,14,com,0,0,1,1
27,19,org,0,0,1,1
22,14,com,0,0,1,1
19,11,net,0,0,1,1
26,18,com,0,0,1,1
30,22,biz,0,0,1,1
22,14,com,0,0,1,1
29,21,com,0,1,1,1
23,15,cn,0,0,1,1
24,16,com,0,0,1,1
25,17,com,0,0,1,1
22,14,net,0,0,1,1
19,11,ru,0,0,1,1
22,14,com,0,0,1,1
26,18,com,0,0,1,1
31,23,com,0,0,1,1
18,10,ca,0,0,1,1
19,11,jp,0,0,1,1
28,20,br,0,0,1,1
18,10,gov,0,0,1,1
22,14,net,0,0,1,1
17,9,ru,0,0,1,1
23,15,com,0,0,1,1
29,21,com,0,0,1,1
27,19,com,0,0,1,1
23,15,com,0,0,1,1
19,11,sk,0,0,1,1
25,17,info,0,0,1,1
18,10,ru,0,0,1,1
24,16,com,0,0,1,1
25,17,com,0,0,1,1
31,23,com,0,0,1,1
23,15,net,0,0,1,1
20,12,ru,0,0,1,1
22,14,ru,0,0,1,1
27,19,com,0,0,1,1
23,15,com,0,0,1,1
21,13,jp,0,0,1,1
25,17,com,0,0,1,1
22,14,com,0,0,1,1
28,20,com,0,0,1,1
25,17,org,0,0,1,1
24,16,com,0,0,1,1
22,14,cn,0,0,1,1
24,16,tv,0,0,1,1
23,15,net,0,0,1,1
28,20,com,0,0,1,1
24,16,com,0,0,1,1
25,17,tv,0,0,1,1
22,14,it,0,0,1,1
24,16,com,0,0,1,1
21,13,com,0,0,1,1
25,17,com,0,0,1,1
25,17,com,0,0,1,1
23,15,com,0,0,1,1
25,17,com,0,0,1,1
25,17,com,0,0,1,1
23,15,net,0,0,1,1
22,14,pk,0,0,1,1
20,12,net,0,0,1,1
23,15,kr,0,0,1,1
21,13,com,0,0,1,1
23,15,com,0,0,1,1
24,16,no,0,0,1,1
24,16,com,0,0,1,1
19,11,com,0,0,1,1
22,14,it,0,0,1,1
26,18,org,0,0,1,1
22,14,au,0,0,1,1
24,16,kh,0,0,1,1
28,20,com,0,0,1,1
20,12,com,0,0,1,1
24,16,ru,0,0,1,1
20,12,com,0,0,1,1
22,14,com,0,0,1,1
21,13,pro,0,0,1,1
23,15,com,0,0,1,1
21,13,ao,0,0,1,1
20,12,sncf,0,0,1,1
19,11,ru,0,0,1,1
22,14,com,0,0,1,1
20,12,tv,0,0,1,1
24,16,net,0,0,1,1
23,15,pro,0,0,1,1
28,20,com,0,0,1,1
27,19,com,0,1,1,1
30,22,uk,0,0,1,1
25,17,com,0,0,1,1
23,15,com,0,0,1,1
19,11,edu,0,0,1,1
21,13,com,0,0,1,1
23,15,com,0,0,1,1
32,24,com,0,0,1,1
27,19,com,0,0,1,1
33,25,com,0,0,1,1
20,12,bz,0,0,1,1
19,11,com,0,0,1,1
28,20,com,0,0,1,1
23,15,com,0,0,1,1
20,12,cn,0,0,1,1
24,16,com,0,0,1,1
25,17,co,0,0,1,1
21,13,com,0,0,1,1
26,18,com,0,0,1,1
25,17,com,0,0,1,1
29,21,com,0,0,1,1
23,15,com,0,0,1,1
23,15,com,0,0,1,1
23,15,com,0,0,1,1
25,17,com,0,0,1,1
21,13,com,0,0,1,1
27,19,id,0,0,1,1
20,12,in,0,0,1,1
20,12,com,0,0,1,1
26,18,de,0,0,1,1
22,14,nz,0,0,1,1
35,27,com,0,0,1,1
29,21,com,0,0,1,1
26,18,com,0,0,1,1
23,15,com,0,0,1,1
20,12,de,0,0,1,1
23,15,tr,0,0,1,1
23,15,com,0,0,1,1
19,11,it,0,0,1,1
19,11,pw,0,0,1,1
25,17,in,0,0,1,1
21,13,com,0,0,1,1
29,21,com,0,0,1,1
31,23,me,0,0,1,1
20,12,com,0,0,1,1
28,20,com,0,0,1,1
25,17,com,0,0,1,1
23,15,de,0,1,1,1
25,17,net,0,0,1,1
27,19,fr,0,0,1,1
30,22,fr,0,0,1,1
23,15,ru,0,0,1,1
21,13,com,0,0,1,1
32,24,com,0,0,1,1
19,11,com,0,0,1,1
20,12,it,0,0,1,1
24,16,com,0,0,1,1
24,16,com,0,0,1,1
22,14,se,0,0,1,1
24,16,com,0,0,1,1
22,14,com,0,0,1,1
32,24,br,0,0,1,1
25,17,com,0,0,1,1
20,12,com,0,0,1,1
30,22,com,0,0,1,1
23,15,com,0,0,1,1
30,22,org,0,0,1,1
20,12,ma,0,0,1,1
34,26,br,0,0,1,1
27,19,com,0,0,1,1
27,19,com,0,0,1,1
19,11,it,0,0,1,1
23,15,com,0,0,1,1
21,13,com,0,0,1,1
24,16,uk,0,0,1,1
26,18,com,0,0,1,1
22,14,com,0,0,1,1
31,23,com,0,0,1,1
20,12,com,0,0,1,1
25,17,to,0,0,1,1
20,12,com,0,0,1,1
23,15,de,0,0,1,1
24,16,com,0,0,1,1
30,22,com,0,0,1,1
22,14,com,0,0,1,1
23,15,cn,0,0,1,1
23,15,com,0,1,1,1
23,15,in,0,0,1,1
18,10,fr,0,0,1,1
29,21,com,0,0,1,1
26,18,com,0,0,1,1
23,15,com,0,0,1,1
27,19,id,0,0,1,1
28,20,com,0,0,1,1
23,15,com,0,0,1,1
23,15,com,0,0,1,1
21,13,tv,0,0,1,1
21,13,edu,0,0,1,1
27,19,uk,0,0,1,1
18,10,nl,0,0,1,1
21,13,ir,0,0,1,1
23,15,com,0,0,1,1
26,18,net,0,0,1,1
21,13,com,0,0,1,1
26,18,info,0,0,1,1
23,15,fr,0,0,1,1
26,18,pk,0,0,1,1
23,15,it,0,0,1,1
18,10,org,0,0,1,1
23,15,com,0,0,1,1
29,21,com,0,0,1,1
23,15,com,0,0,1,1
25,17,cn,0,0,1,1
22,14,net,0,0,1,1
22,14,ca,0,0,1,1
25,17,com,0,0,1,1
26,18,com,0,0,1,1
22,14,com,0,0,1,1
21,13,com,0,0,1,1
21,13,me,0,0,1,1
23,15,com,0,0,1,1
21,13,gov,0,0,1,1
25,17,com,0,0,1,1
25,17,com,0,0,1,1
20,12,io,0,0,1,1
22,14,com,0,0,1,1
23,15,net,0,0,1,1
27,19,com,0,0,1,1
32,24,org,0,0,1,1
20,12,edu,0,0,1,1
24,16,net,0,0,1,1
22,14,com,0,0,1,1
30,22,in,0,0,1,1
21,13,com,0,0,1,1
24,16,com,0,0,1,1
27,19,org,0,0,1,1
26,18,org,0,0,1,1
28,20,com,0,0,1,1
25,17,tw,0,0,1,1
26,18,com,0,0,1,1
27,19,se,0,1,1,1
19,11,com,0,0,1,1
29,21,com,0,0,1,1
23,15,net,0,0,1,1
23,15,com,0,1,1,1
25,17,py,0,0,1,1
24,16,com,0,0,1,1
25,17,kh,0,0,1,1
28,20,com,0,0,1,1
24,16,com,0,0,1,1
28,20,com,0,0,1,1
19,11,com,0,0,1,1
29,21,club,0,1,1,1
26,18,net,0,0,1,1
18,10,com,0,0,1,1
26,18,io,0,0,1,1
24,16,me,0,0,1,1
20,12,com,0,0,1,1
21,13,cc,0,0,1,1
21,13,com,0,0,1,1
25,17,com,0,0,1,1
25,17,com,0,0,1,1
22,14,com,0,0,1,1
28,20,au,0,0,1,1
21,13,com,0,0,1,1
24,16,com,0,0,1,1
20,12,to,0,0,1,1
24,16,com,0,0,1,1
22,14,in,0,0,1,1
23,15,in,0,0,1,1
25,17,com,0,0,1,1
26,18,net,0,0,1,1
20,12,com,0,0,1,1
20,12,jp,0,0,1,1
33,25,com,0,0,1,1
25,17,ca,0,0,1,1
20,12,im,0,0,1,1
19,11,org,0,0,1,1
25,17,info,0,0,1,1
24,16,com,0,0,1,1
26,18,cl,0,0,1,1
26,18,in,0,0,1,1
20,12,co,0,0,1,1
22,14,se,0,0,1,1
21,13,com,0,0,1,1
20,12,com,0,0,1,1
24,16,com,0,0,1,1
19,11,int,0,0,1,1
24,16,com,0,0,1,1
17,9,ru,0,0,1,1
22,14,sa,0,0,1,1
21,13,in,0,0,1,1
24,16,ru,0,1,1,1
24,16,com,0,0,1,1
29,21,fr,0,1,1,1
21,13,ch,0,0,1,1
27,19,com,0,0,1,1
25,17,com,0,0,1,1
27,19,com,0,0,1,1
24,16,com,0,0,1,1
29,21,com,0,0,1,1
20,12,com,0,0,1,1
25,17,nz,0,0,1,1
29,21,com,0,2,1,1
30,22,com,0,0,1,1
22,14,fr,0,0,1,1
24,16,org,0,0,1,1
26,18,com,0,0,1,1
25,17,net,0,0,1,1
18,10,uk,0,0,1,1
22,14,de,0,0,1,1
22,14,com,0,0,1,1
30,22,net,0,0,1,1
21,13,com,0,0,1,1
22,14,co,0,0,1,1
26,18,com,0,0,1,1
28,20,net,0,0,1,1
27,19,com,0,0,1,1
20,12,tw,0,0,1,1
19,11,ir,0,0,1,1
33,25,com,0,1,1,1
22,14,net,0,0,1,1
22,14,com,0,0,1,1
19,11,edu,0,0,1,1
38,29,com,0,0,1,1
21,12,org,0,0,1,1
51,42,com,0,0,1,1
61,17,com,0,5,1,1
43,34,net,0,1,1,1
43,34,com,0,1,1,1
207,41,com,0,18,1,1
154,41,com,0,11,1,1
87,27,com,0,6,1,1
31,22,com,0,0,1,1
35,18,com,0,2,1,1
79,27,com,0,5,1,1
33,24,com,0,1,1,1
29,20,com,0,0,1,1
35,26,com,0,0,1,1
76,19,com,0,4,1,1
47,21,edu,0,0,1,1
24,15,com,0,0,1,1
21,12,net,0,0,1,1
31,12,org,0,0,1,1
44,20,com,0,0,1,1
76,17,com,0,8,1,1
35,26,com,0,0,1,1
73,22,com,0,6,1,1
62,23,com,0,0,1,1
239,15,com,0,47,1,1
48,24,com,0,1,1,1
46,26,com,0,1,1,1
42,33,com,0,0,1,1
32,23,com,0,1,1,1
33,24,com,0,0,1,1
27,18,com,0,0,1,1
28,19,com,0,0,1,1
26,17,com,0,0,1,1
25,16,in,0,0,1,1
26,17,com,0,0,1,1
28,19,com,0,0,1,1
38,20,com,0,0,1,1
44,18,com,0,3,1,1
81,29,com,0,4,1,1
138,18,com,0,14,1,1
25,16,com,0,0,1,1
63,26,com,0,4,1,1
27,18,com,0,0,1,1
73,27,net,0,5,1,1
34,25,com,0,0,1,1
52,43,ca,0,0,1,1
55,34,com,0,0,1,1
55,34,com,0,0,1,1
55,34,com,0,0,1,1
55,34,com,0,0,1,1
55,34,com,0,0,1,1
55,34,com,0,0,1,1
83,26,com,0,4,1,1
25,16,com,0,0,1,1
28,19,org,0,0,1,1
44,14,ca,0,1,1,1
84,32,com,0,4,1,1
41,32,com,0,1,1,1
43,34,com,0,1,1,1
29,20,com,0,1,1,1
40,31,com,0,1,1,1
41,32,com,0,1,1,1
43,34,com,0,1,1,1
42,33,com,0,1,1,1
41,32,com,0,1,1,1
44,35,com,0,1,1,1
36,27,com,0,0,1,1
22,13,mp,0,0,1,1
37,13,mp,0,4,1,1
37,13,mp,0,4,1,1
31,13,mp,0,2,1,1
30,13,mp,0,2,1,1
30,13,mp,0,2,1,1
47,24,net,0,1,1,1
51,24,net,0,1,1,1
45,24,net,0,1,1,1
32,23,org,0,1,1,1
34,25,com,0,0,1,1
51,42,com,0,0,1,1
47,16,com,0,2,1,1
47,16,com,0,2,1,1
47,16,com,0,2,1,1
47,16,com,0,2,1,1
46,29,com,0,0,1,1
38,29,com,0,0,1,1
40,31,com,0,0,1,1
29,20,com,0,0,1,1
43,20,com,0,1,1,1
40,31,com,0,0,1,1
41,27,com,0,0,1,1
28,19,org,0,0,1,1
38,29,com,0,0,1,1
81,30,com,0,3,1,1
40,31,com,0,0,1,1
29,20,com,0,0,1,1
41,32,com,0,0,1,1
28,19,com,0,0,1,1
34,25,com,0,0,1,1
33,24,com,0,0,1,1
39,30,com,0,0,1,1
29,20,com,0,0,1,1
72,20,com,0,3,1,1
59,20,com,0,1,1,1
67,20,com,0,3,1,1
79,20,com,0,6,1,1
73,20,com,0,5,1,1
78,20,com,0,7,1,1
80,20,com,0,7,1,1
79,20,com,0,5,1,1
74,20,com,0,4,1,1
78,20,com,0,5,1,1
77,20,com,0,4,1,1
70,20,com,0,3,1,1
35,26,com,0,0,1,1
38,29,com,0,0,1,1
37,28,com,0,0,1,1
60,14,org,0,2,1,1
90,21,com,0,7,1,1
29,20,com,0,0,1,1
56,25,edu,0,1,1,1
84,19,com,0,5,1,1
32,18,gov,0,2,1,1
65,18,gov,0,6,1,1
65,18,gov,0,6,1,1
45,18,gov,0,2,1,1
31,22,com,0,0,1,1
34,25,org,0,0,1,1
29,20,edu,0,0,1,1
34,25,edu,0,0,1,1
50,20,edu,0,1,1,1
30,21,uk,0,0,1,1
58,25,com,0,1,1,1
54,25,com,0,0,1,1
27,18,cc,0,0,1,1
31,22,com,0,0,1,1
36,27,com,0,0,1,1
86,32,com,0,3,1,1
64,32,com,0,3,1,1
92,32,com,0,6,1,1
89,32,com,0,5,1,1
117,27,com,0,11,1,1
43,34,net,0,0,1,1
131,38,com,0,9,1,1
62,40,org,0,0,1,1
44,22,fr,0,0,1,1
37,28,edu,0,0,1,1
56,23,fr,0,1,1,1
124,17,com,0,9,1,1
77,17,com,0,4,1,1
120,17,com,0,8,1,1
32,17,com,0,0,1,1
63,25,org,0,1,1,1
65,25,org,0,2,1,1
85,17,com,0,6,1,1
100,17,com,0,11,1,1
90,17,com,0,8,1,1
75,17,com,0,5,1,1
92,17,com,0,8,1,1
70,17,com,0,6,1,1
60,17,com,0,3,1,1
68,17,com,0,4,1,1
68,17,com,0,4,1,1
81,17,com,0,7,1,1
78,17,com,0,5,1,1
77,17,com,0,6,1,1
69,17,com,0,4,1,1
81,17,com,0,6,1,1
74,17,com,0,4,1,1
96,17,com,0,8,1,1
67,17,com,0,4,1,1
36,23,com,0,0,1,1
41,32,com,0,0,1,1
38,29,com,0,0,1,1
42,33,com,0,1,1,1
40,28,com,0,0,1,1
71,31,com,0,1,1,1
57,24,com,0,2,1,1
61,26,com,0,2,1,1
103,26,com,0,4,1,1
117,26,com,0,6,1,1
100,26,com,0,4,1,1
101,26,com,0,4,1,1
68,26,com,0,0,1,1
85,26,com,0,1,1,1
107,26,com,0,5,1,1
100,26,com,0,6,1,1
39,30,ca,0,0,1,1
38,29,edu,0,0,1,1
56,29,edu,0,1,1,1
71,29,edu,0,2,1,1
32,23,net,0,0,1,1
42,33,com,0,0,1,1
48,31,org,0,0,1,1
64,23,com,0,2,1,1
73,24,com,0,5,1,1
38,29,com,0,0,1,1
85,35,com,0,4,1,1
88,35,com,0,3,1,1
101,35,com,0,5,1,1
105,35,com,0,10,1,1
100,35,com,0,4,1,1
102,35,com,0,6,1,1
83,35,com,0,4,1,1
97,37,com,0,5,1,1
102,37,com,0,7,1,1
108,37,com,0,8,1,1
108,37,com,0,8,1,1
108,37,com,0,6,1,1
57,30,com,0,0,1,1
84,28,org,0,7,1,1
59,21,org,0,3,1,1
81,28,net,0,6,1,1
97,23,com,0,11,1,1
91,23,com,0,9,1,1
115,26,com,0,13,1,1
70,25,com,0,6,1,1
91,25,com,0,9,1,1
74,25,com,0,7,1,1
74,28,com,0,9,1,1
76,25,com,0,8,1,1
69,28,com,0,2,1,1
52,17,ca,0,1,1,1
52,17,ca,0,1,1,1
53,17,ca,0,1,1,1
51,28,net,0,0,1,1
65,27,org,0,4,1,1
63,20,org,0,2,1,1
63,20,org,0,2,1,1
76,23,edu,0,0,1,1
74,23,edu,0,0,1,1
72,23,edu,0,0,1,1
74,23,edu,0,0,1,1
73,23,edu,0,0,1,1
74,23,edu,0,0,1,1
80,23,edu,0,0,1,1
77,23,edu,0,0,1,1
78,23,edu,0,0,1,1
83,23,edu,0,0,1,1
57,23,edu,0,0,1,1
46,28,com,0,0,1,1
92,29,edu,0,0,1,1
85,23,gov,0,7,1,1
95,23,gov,0,7,1,1
65,23,gov,0,0,1,1
39,30,com,0,0,1,1
48,32,com,0,2,1,1
48,32,com,0,2,1,1
86,24,com,0,3,1,1
78,32,net,0,4,1,1
57,27,com,0,0,1,1
72,30,com,0,2,1,1
73,30,com,0,2,1,1
73,30,com,0,1,1,1
76,30,com,0,3,1,1
74,30,com,0,0,1,1
73,30,com,0,0,1,1
73,30,com,0,0,1,1
36,27,com,0,0,1,1
70,26,net,0,4,1,1
70,24,org,0,4,1,1
71,24,org,0,7,1,1
55,24,org,0,2,1,1
93,29,com,0,6,1,1
54,24,org,0,2,1,1
60,23,org,0,3,1,1
43,23,org,0,0,1,1
68,34,com,0,1,1,1
77,34,com,0,3,1,1
73,34,com,0,3,1,1
72,34,com,0,3,1,1
72,34,com,0,3,1,1
72,34,com,0,3,1,1
72,34,com,0,3,1,1
63,34,com,0,1,1,1
69,34,com,0,2,1,1
67,34,com,0,2,1,1
67,34,com,0,2,1,1
67,34,com,0,1,1,1
68,34,com,0,1,1,1
65,34,com,0,1,1,1
68,34,com,0,1,1,1
86,34,com,0,5,1,1
67,34,com,0,1,1,1
68,34,com,0,1,1,1
75,34,com,0,2,1,1
75,34,com,0,2,1,1
75,34,com,0,2,1,1
91,34,com,0,6,1,1
75,34,com,0,2,1,1
67,34,com,0,1,1,1
74,34,com,0,2,1,1
66,34,com,0,1,1,1
72,34,com,0,2,1,1
71,34,com,0,2,1,1
78,34,com,0,1,1,1
83,34,com,0,2,1,1
83,34,com,0,2,1,1
83,34,com,0,2,1,1
78,34,com,0,1,1,1
78,34,com,0,1,1,1
76,34,com,0,1,1,1
77,34,com,0,1,1,1
80,34,com,0,3,1,1
77,34,com,0,1,1,1
79,34,com,0,1,1,1
74,34,com,0,1,1,1
79,34,com,0,1,1,1
75,34,com,0,1,1,1
81,34,com,0,1,1,1
77,34,com,0,1,1,1
76,34,com,0,1,1,1
74,34,com,0,1,1,1
76,34,com,0,1,1,1
76,34,com,0,1,1,1
76,34,com,0,1,1,1
78,34,com,0,1,1,1
78,34,com,0,1,1,1
82,34,com,0,3,1,1
88,34,com,0,3,1,1
87,34,com,0,3,1,1
87,34,com,0,3,1,1
82,34,com,0,3,1,1
82,34,com,0,3,1,1
82,34,com,0,3,1,1
77,34,com,0,1,1,1
85,34,com,0,2,1,1
85,34,com,0,2,1,1
79,34,com,0,1,1,1
73,34,com,0,1,1,1
74,34,com,0,1,1,1
74,34,com,0,1,1,1
81,34,com,0,1,1,1
76,34,com,0,1,1,1
76,34,com,0,1,1,1
76,34,com,0,1,1,1
76,34,com,0,1,1,1
76,34,com,0,1,1,1
78,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
83,34,com,0,2,1,1
76,34,com,0,1,1,1
85,34,com,0,2,1,1
76,34,com,0,1,1,1
82,34,com,0,2,1,1
82,34,com,0,2,1,1
82,34,com,0,2,1,1
78,34,com,0,2,1,1
78,34,com,0,2,1,1
78,34,com,0,2,1,1
78,34,com,0,2,1,1
78,34,com,0,2,1,1
78,34,com,0,2,1,1
78,34,com,0,2,1,1
78,34,com,0,2,1,1
78,34,com,0,2,1,1
78,34,com,0,2,1,1
78,34,com,0,2,1,1
78,34,com,0,2,1,1
78,34,com,0,2,1,1
78,34,com,0,2,1,1
78,34,com,0,2,1,1
77,34,com,0,1,1,1
84,34,com,0,1,1,1
77,34,com,0,1,1,1
76,34,com,0,1,1,1
78,34,com,0,1,1,1
79,34,com,0,1,1,1
79,34,com,0,1,1,1
90,34,com,0,3,1,1
83,34,com,0,1,1,1
77,34,com,0,1,1,1
77,34,com,0,1,1,1
76,34,com,0,1,1,1
80,34,com,0,1,1,1
78,34,com,0,1,1,1
78,34,com,0,1,1,1
75,34,com,0,1,1,1
80,34,com,0,1,1,1
78,34,com,0,1,1,1
81,34,com,0,1,1,1
77,34,com,0,1,1,1
78,34,com,0,1,1,1
80,34,com,0,2,1,1
76,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
75,34,com,0,1,1,1
78,34,com,0,1,1,1
78,34,com,0,1,1,1
78,34,com,0,1,1,1
78,34,com,0,1,1,1
78,34,com,0,1,1,1
78,34,com,0,1,1,1
78,34,com,0,1,1,1
78,34,com,0,1,1,1
78,34,com,0,1,1,1
78,34,com,0,1,1,1
78,34,com,0,1,1,1
78,34,com,0,1,1,1
78,34,com,0,1,1,1
78,34,com,0,1,1,1
78,34,com,0,1,1,1
78,34,com,0,1,1,1
78,34,com,0,1,1,1
